city,date,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
Amaravati,20-03-2023,2,460.62,0,7.63,28.25,7.57,13.36,16.72,2.41
Amaravati,21-03-2023,2,534.06,0.01,11.65,19.13,9.06,20.37,26.96,2.66
Amaravati,22-03-2023,2,580.79,0,7.97,25.75,5.84,16.26,23.41,3.48
Amaravati,23-03-2023,3,761.03,0.05,12.17,11.8,6.44,34.65,45.98,4.24
Amaravati,24-03-2023,2,520.71,0.11,13.19,8.67,11.56,21.47,27.05,2.69
Amaravati,25-03-2023,2,494,0.01,9.85,18.24,8.34,17.61,26.27,3.51
Amaravati,26-03-2023,2,574.11,0.07,11.82,10.91,9.3,19.84,24.81,5.7
Amaravati,27-03-2023,1,390.53,0.17,6.34,6.88,5.07,7.4,14.57,2.94
Amaravati,28-03-2023,3,494,0,15.08,26.82,14.07,37.36,48.36,2.85
Amaravati,29-03-2023,1,387.19,0.12,5.18,9.66,5.07,8.25,14.77,2.5
Amaravati,30-03-2023,2,403.88,0.01,5.06,24.68,5.25,12.78,21.32,2.56
Amaravati,31-03-2023,1,340.46,0,4.84,32.9,4.59,7.64,14.06,2.28
Amaravati,01-04-2023,2,367.16,0.01,7.54,25.03,8.11,13.7,23.31,2.34
Amaravati,02-04-2023,2,383.85,0.17,9,7.6,6.44,10.75,20.7,3.2
Amaravati,03-04-2023,1,377.18,0.17,4.71,8.05,4.11,5.89,11.21,2.6
Amaravati,04-04-2023,2,400.54,0,7.28,47.92,7.03,20.3,26.43,3.1
Amaravati,05-04-2023,1,337.12,0,4.71,32.54,4.83,6.82,14.06,2.47
Amaravati,06-04-2023,2,420.57,0,7.03,52.21,6.97,22.33,31.66,3.17
Amaravati,07-04-2023,2,534.06,0.04,19.02,13.05,18.36,24.03,35.29,4.94
Amaravati,08-04-2023,3,654.22,0.71,20.05,2.73,13.71,28.79,42.2,7.73
Amaravati,09-04-2023,2,410.56,0.15,8.74,10.19,5.19,11.82,17.81,4.31
Amaravati,10-04-2023,4,961.3,3.97,19.54,0.46,7.87,57.49,78.8,15.58
Amaravati,11-04-2023,4,894.55,0.46,18.34,5.72,11.56,55.68,74.13,16.97
Amaravati,12-04-2023,3,500.68,0,11.31,37.91,9.06,45.38,60.22,10.51
Amaravati,13-04-2023,4,594.14,0,11.14,68.66,10.85,72.68,84.44,11.15
Amaravati,14-04-2023,5,554.08,0,9.68,94.41,9.42,89.33,101.12,8.23
Amaravati,15-04-2023,4,587.46,0,14.05,76.53,12.04,62.89,76.62,11.53
Amaravati,16-04-2023,5,607.49,0,10.2,85.12,9.06,82.68,96.23,10.77
Amaravati,17-04-2023,4,453.95,0,6.94,121.59,8.23,62.18,75.19,6.46
Amaravati,18-04-2023,4,487.33,0,8.57,98.71,8.46,58.73,72.41,8.99
Amaravati,19-04-2023,4,600.81,0,12,74.39,8.34,54.66,67.22,10.89
Amaravati,20-04-2023,3,520.71,0,9.51,57.22,7.33,31.13,42.29,7.22
Amaravati,21-04-2023,4,527.38,0,7.63,97.27,8.58,54.63,75.16,4.5
Amaravati,22-04-2023,3,447.27,0,5.44,92.98,6.79,29.71,39.42,2.85
Amaravati,23-04-2023,2,427.25,0,4.71,58.65,4.95,14.12,18.92,2.34
Amaravati,24-04-2023,2,390.53,0,8.83,37.55,13.59,14.64,18.6,1.82
Amaravati,25-04-2023,2,360.49,0.32,17.31,4.96,21.7,13.1,18.72,1.96
Amaravati,26-04-2023,2,700.95,0.22,13.54,7.24,5.9,24.05,35.41,5.07
Amaravati,27-04-2023,3,467.3,0,8.4,37.55,9.42,35.51,45.32,3.29
Amaravati,28-04-2023,3,547.41,0,9.77,27.89,9.06,33.59,43.19,3.67
Amaravati,29-04-2023,3,534.06,0,7.37,23.96,7.63,29.43,39.01,4.5
Amaravati,30-04-2023,2,627.52,0.34,12.51,5.81,6.68,21.51,28.13,6.46
Amaravati,01-05-2023,3,741,0.28,16.62,5.28,6.74,26.97,31.55,5.07
Amaravati,02-05-2023,2,594.14,0.04,10.28,13.05,9.18,16.28,19.83,3.36
Amaravati,03-05-2023,2,494,0.31,11.82,4.87,9.3,17.02,20.91,2.37
Amaravati,04-05-2023,2,494,0.08,8.48,9.83,5.36,10.61,14.76,3.01
Amaravati,05-05-2023,3,433.92,0,16.11,26.82,19.31,26.71,32.48,2.69
Amaravati,06-05-2023,4,1482.01,19.22,10.71,0,9.54,74.94,96.88,11.78
Amaravati,07-05-2023,3,700.95,0,9.6,18.95,10.49,34.85,41.08,4.31
Amaravati,08-05-2023,3,734.33,0.03,12.85,11,6.02,37.74,47.46,4.62
Amaravati,09-05-2023,5,894.55,0,13.71,43.63,9.66,100.31,110.44,5.07
Amaravati,10-05-2023,5,1815.8,4.19,30.16,0.47,14.07,155.89,177.09,19.51
Amaravati,11-05-2023,5,567.44,0,8.74,50.78,10.49,91.26,98.71,2.72
Amaravati,12-05-2023,5,1068.12,0,15.77,25.03,11.56,92.47,108.46,11.65
Amaravati,13-05-2023,5,1482.01,0.07,29.47,10.46,16.45,123.19,152.01,23.31
Amaravati,14-05-2023,4,567.44,0,10.97,76.53,13.71,66.73,86.26,12.92
Amaravati,15-05-2023,3,534.06,0,10.88,57.94,14.42,49.62,68.71,13.17
Amaravati,16-05-2023,3,540.73,0,13.37,33.26,13.95,35.84,55.31,14.06
Amaravati,17-05-2023,3,494,0,10.88,42.92,8.82,28.6,47.97,11.15
Amaravati,18-05-2023,3,407.22,0,7.63,62.94,7.87,36.43,60,5.38
Amaravati,19-05-2023,3,380.52,0,6.17,67.95,7.33,29.21,47.52,2.85
Amaravati,20-05-2023,4,447.27,0,8.65,82.25,14.54,57.93,83.86,2.91
Amaravati,21-05-2023,4,640.87,0,8.74,60.8,9.42,74.18,84.86,4.24
Amaravati,22-05-2023,4,627.52,0,8.91,55.07,11.44,71.81,85.95,3.45
Amaravati,23-05-2023,3,460.62,0,6.43,90.12,7.75,42.21,51.33,2.94
Amaravati,24-05-2023,5,507.35,0,6.34,114.44,7.63,81.2,93.8,2.66
Amaravati,25-05-2023,5,487.33,0,6.6,118.73,10.97,92.52,110.33,2.53
Amritsar,30-11-2020,5,1375.2,0.3,4.46,217.44,13.95,196.92,208.15,10.39
Amritsar,01-12-2020,5,2456.67,0,40.78,32.54,8.94,296.55,345.4,32.93
Amritsar,02-12-2020,5,2696.99,0.01,40.78,31.47,6.62,346.66,398.67,18.24
Amritsar,03-12-2020,5,3471.37,5.7,61.69,0.98,17.88,394.76,462.08,67.89
Amritsar,04-12-2020,5,2990.72,0.06,52.78,20.39,6.2,380.12,412.5,10.89
Amritsar,05-12-2020,5,1815.8,0,30.85,60.08,7.09,288.68,310.36,7.54
Amritsar,06-12-2020,5,1375.2,0,28.1,60.8,10.25,237.84,254.72,20.27
Amritsar,07-12-2020,5,1548.77,0.06,27.42,20.39,3.46,278.9,314.9,10.64
Amritsar,08-12-2020,5,2803.8,0.29,43.87,10.37,4.83,322.36,384.44,14.44
Amritsar,09-12-2020,4,834.47,0.11,27.76,16.99,2.86,35.88,58.51,13.68
Amritsar,10-12-2020,5,1668.93,6.54,33.24,0.25,6.62,89.67,114.59,24.83
Amritsar,11-12-2020,5,1602.17,0,24.68,39.34,4.17,130.21,165.3,7.79
Amritsar,12-12-2020,3,647.54,0,10.63,66.52,3.87,23.72,29.2,4.69
Amritsar,13-12-2020,5,1094.82,0.41,22.62,9.21,3.19,70.64,100.48,16.72
Amritsar,14-12-2020,5,1815.8,11.74,32.56,0.11,3.43,142.02,194.19,27.87
Amritsar,15-12-2020,5,1869.2,9.61,38.73,0.25,4.77,168.03,223.51,26.85
Amritsar,16-12-2020,5,1615.52,0.01,26.39,31.11,3.19,154.08,197.95,8.99
Amritsar,17-12-2020,5,1255.04,0,18.34,52.21,3.87,90.41,123.9,7.28
Amritsar,18-12-2020,5,2376.56,1.41,59.63,4.02,3.31,172.05,232.07,19.76
Amritsar,19-12-2020,5,2323.15,25.03,39.76,0.01,3.7,216.11,262.32,41.54
Amritsar,20-12-2020,5,2483.37,6.82,40.44,0.69,3.87,294.71,345.55,24.07
Amritsar,21-12-2020,5,2563.48,2.15,37.01,2.28,3.55,332.38,391.82,20.27
Amritsar,22-12-2020,5,3177.64,2.04,70.6,2.44,6.97,300.9,354.97,40.53
Amritsar,23-12-2020,5,3738.4,27.94,48.67,0.01,9.06,455.3,537.56,33.95
Amritsar,24-12-2020,5,2777.1,26.6,35.3,0.01,4.05,368.66,432.65,13.17
Amritsar,25-12-2020,5,3417.97,0.08,60.32,16.99,24.8,509.63,558.11,89.17
Amritsar,26-12-2020,5,3124.24,15.87,44.55,0.09,12.04,373.29,427.34,47.12
Amritsar,27-12-2020,5,2162.93,0,34.62,37.55,6.74,305.65,329.94,15.96
Amritsar,28-12-2020,5,3017.43,0.5,66.49,6.44,3.43,344.13,373.23,9.75
Amritsar,29-12-2020,5,1575.47,1.51,35.99,4.34,3.43,188.32,236.52,15.83
Amritsar,30-12-2020,5,1588.82,0.06,31.53,19.67,3.04,142.91,191.36,10.13
Amritsar,31-12-2020,5,2536.77,7.71,43.87,0.62,5.54,289.47,353.88,27.36
Amritsar,01-01-2021,5,4539.49,43.36,47.3,0,2.98,516.44,595.1,15.07
Amritsar,02-01-2021,5,3631.59,0.36,66.49,9.39,6.97,595.36,650,30.4
Amritsar,03-01-2021,5,1134.87,0,15.94,44.35,8.46,186.63,193.07,3.67
Amritsar,04-01-2021,4,614.17,0,12.51,43.27,6.26,38.21,42,5.19
Amritsar,05-01-2021,2,580.79,0,9.6,60.08,7.87,17.02,18.94,3.48
Amritsar,06-01-2021,3,433.92,0,8.23,57.22,5.96,22.67,23.94,3.1
Amritsar,07-01-2021,5,1642.23,0.51,26.73,4.43,3.93,134.63,174.22,7.09
Amritsar,08-01-2021,5,3204.35,52.75,62.38,0,43.39,222.92,237.84,166.18
Amritsar,09-01-2021,5,2296.45,12.29,38.39,0.09,8.23,309.18,379.06,46.61
Amritsar,10-01-2021,5,2056.12,0.39,33.59,8.23,2.35,199.37,240.82,10.89
Amritsar,11-01-2021,5,5661.01,79.57,54.84,0,5.31,495.56,559.9,31.92
Amritsar,12-01-2021,5,4272.46,56.77,39.76,0,3.82,425.93,521.49,21.53
Amritsar,13-01-2021,5,6034.85,76.89,43.18,0,4.05,590.75,650.54,10.77
Amritsar,14-01-2021,5,2964.02,8.72,45.93,0.23,4.17,418.24,458.06,14.31
Amritsar,15-01-2021,5,3524.78,29.06,58.26,0,25.75,431.3,471.92,82.08
Amritsar,16-01-2021,5,2883.91,25.48,58.26,0.01,23.37,366.94,379.31,101.33
Amritsar,17-01-2021,5,2243.04,9.05,29.47,0.16,3.07,304.62,318,19.25
Amritsar,18-01-2021,5,1789.09,0.03,26.05,25.03,5.9,281.18,300.13,7.16
Amritsar,19-01-2021,5,1615.52,7.38,26.39,0.37,4.95,251.51,297.21,27.11
Amritsar,20-01-2021,5,3070.83,0.11,53.47,16.81,4.11,395.78,446.11,7.66
Amritsar,21-01-2021,5,4219.06,3.52,93.22,1.88,4.71,401.44,451.37,8.11
Amritsar,22-01-2021,5,2964.02,0.19,73.34,15.38,23.84,428.34,484.18,137.81
Amritsar,23-01-2021,5,1281.74,0,10.11,111.58,13.47,291.79,304.25,3.96
Amritsar,24-01-2021,5,1001.36,0,13.71,31.11,2.44,134.66,147.17,6.08
Amritsar,25-01-2021,5,3124.24,22.8,36.67,0.01,3.16,270.98,325.75,9.12
Amritsar,26-01-2021,5,3364.56,34.42,40.78,0.01,3.31,327.13,416.72,15.07
Amritsar,27-01-2021,5,2349.85,8.16,40.78,0.56,3.93,289.92,365.94,19.76
Amritsar,28-01-2021,5,6195.07,99.24,44.55,0,3.93,740.22,801.11,12.41
Amritsar,29-01-2021,5,3177.64,21.23,48.67,0.03,7.99,437.57,532.1,49.65
Amritsar,30-01-2021,5,4005.43,14.53,63.06,0.12,3.07,459.45,536.22,12.54
Amritsar,31-01-2021,5,2376.56,19.45,36.67,0.01,3.79,300.55,345.42,27.61
Amritsar,01-02-2021,5,2429.96,0.36,41.47,11.27,9.54,381.62,418.21,38.51
Amritsar,02-02-2021,5,1976.01,1.87,45.24,5.5,6.62,290.14,348.75,17.99
Amritsar,03-02-2021,5,3044.13,0.99,56.21,7.69,22.89,453.79,521.22,85.12
Amritsar,04-02-2021,3,607.49,0,17.31,42.92,6.68,24.47,33.37,7.16
Amritsar,05-02-2021,5,2349.85,28.39,38.73,0.01,30.28,169.51,202.2,118.55
Amritsar,06-02-2021,5,1628.88,12.74,24.33,0.12,2.98,147.01,215.98,16.47
Amritsar,07-02-2021,5,1522.06,6.93,28.45,0.36,3.31,164.75,202.08,22.8
Amritsar,08-02-2021,5,2883.91,0.01,83.63,25.75,48.16,346.35,388.62,218.87
Amritsar,09-02-2021,5,2937.32,0,81.57,61.51,72.48,428.94,481.57,224.95
Amritsar,10-02-2021,5,2456.67,0.01,29.13,33.62,8.35,550.26,597.53,12.54
Amritsar,11-02-2021,5,2002.72,9.84,48.67,0.29,8.58,369.48,426.07,44.58
Amritsar,12-02-2021,5,2803.8,17.43,26.73,0.02,8.58,602.03,698.11,38
Amritsar,13-02-2021,5,4486.08,22.35,80.88,0.02,32.42,760.54,838.72,125.65
Amritsar,14-02-2021,5,4272.46,0,85,52.93,57.7,845.26,903.37,259.4
Amritsar,15-02-2021,5,3044.13,0.08,77.46,18.77,40.53,532.17,570.89,186.44
Amritsar,16-02-2021,5,3044.13,21.46,40.1,0.03,11.33,660.93,714.66,43.57
Amritsar,17-02-2021,5,2536.77,19.22,25.36,0.05,5.42,558.87,627.85,18.24
Amritsar,18-02-2021,5,3738.4,21.01,67.86,0.03,31.47,564.91,627.48,104.37
Amritsar,19-02-2021,5,2883.91,6.48,30.5,0.53,7.51,670.83,751.19,25.84
Amritsar,20-02-2021,5,3471.37,5.92,49.35,1.33,8.46,782.11,849.26,23.56
Amritsar,21-02-2021,5,2723.69,6.48,26.73,0.33,3.61,765.19,821.92,17.99
Amritsar,22-02-2021,5,2376.56,21.68,23.65,0.01,5.19,425.97,483.73,19.25
Amritsar,23-02-2021,5,2349.85,10.17,26.39,0.18,5.36,416.03,465.75,12.79
Amritsar,24-02-2021,5,2590.18,10.73,48.67,0.14,14.78,335.76,396.89,58.26
Amritsar,25-02-2021,5,2056.12,0.07,43.53,16.09,21.22,243.21,292.28,81.06
Amritsar,26-02-2021,5,2777.1,1.65,80.88,3.58,30.99,252.31,301.52,110.45
Amritsar,27-02-2021,4,520.71,0,10.37,75.1,8.35,45.48,55.45,10.13
Amritsar,28-02-2021,5,2216.34,30.4,35.99,0,20.74,182.94,248.28,127.67
Amritsar,01-03-2021,5,2216.34,14.08,47.98,0.06,19.79,180.69,225.21,86.13
Amritsar,02-03-2021,5,1522.06,0,27.76,65.09,10.97,153.65,181.31,33.95
Amritsar,03-03-2021,5,3685,0.73,87.74,6.53,11.44,283.7,326.8,62.32
Amritsar,04-03-2021,5,2056.12,0.01,34.62,26.11,6.86,249.71,285.48,29.89
Amritsar,05-03-2021,5,1401.9,1.34,28.45,4.25,3.61,167.91,220.32,18.24
Amritsar,06-03-2021,5,5073.55,1.48,108.3,14.31,15.14,413.85,463.59,42.05
Amritsar,07-03-2021,4,560.76,0,9.68,72.96,5.96,32.71,39.67,21.28
Amritsar,08-03-2021,3,310.42,0,4.33,88.69,4.41,22.66,35.65,9.75
Amritsar,09-03-2021,5,834.47,0,13.02,52.21,5.96,66.65,87.79,7.28
Amritsar,10-03-2021,5,1815.8,11.29,41.13,0.06,10.37,148.13,216.6,59.28
Amritsar,11-03-2021,5,1655.58,5.09,27.42,0.57,4.77,148.03,196.74,16.09
Amritsar,12-03-2021,5,907.9,0.01,22.96,27.9,7.75,57.72,90.09,37.49
Amritsar,13-03-2021,4,727.65,0.01,19.02,25.39,5.72,40.35,59.21,31.41
Amritsar,14-03-2021,5,2643.59,1.08,65.12,8.49,4.17,176.3,208.02,26.85
Amritsar,15-03-2021,5,787.74,0.01,16.97,31.47,2.68,53.99,78.53,27.87
Amritsar,16-03-2021,5,1668.93,0.5,32.56,7.78,3.82,107.2,147.53,16.97
Amritsar,17-03-2021,5,1148.22,0.02,20.91,26.11,4.41,102.23,145.01,29.13
Amritsar,18-03-2021,5,1321.79,0.03,21.42,21.64,4.53,141.52,190.51,13.68
Amritsar,19-03-2021,5,1401.9,0,22.28,48.64,5.25,127.67,169.86,43.06
Amritsar,20-03-2021,5,2616.88,3.21,61.01,2.59,6.74,174.67,225.47,42.56
Amritsar,21-03-2021,5,1335.14,0.1,24.68,14.66,3.99,146.31,191.98,34.96
Amritsar,22-03-2021,5,640.87,0,7.97,91.55,6.38,51.75,58.2,12.03
Amritsar,23-03-2021,4,487.33,0,8.74,82.97,12.04,35.17,46.3,16.97
Amritsar,24-03-2021,3,494,0,12.34,48.64,7.63,22.05,29.67,12.41
Amritsar,25-03-2021,4,734.33,0,13.71,45.78,4.05,32.33,51.39,19.25
Amritsar,26-03-2021,5,1255.04,1.33,27.08,3.76,3.28,97.91,140.69,18.49
Amritsar,27-03-2021,5,1895.9,0.03,27.76,21.28,4.59,222.81,271.6,14.19
Amritsar,28-03-2021,5,1201.63,0,20.22,37.19,4.53,132.46,183.97,15.45
Amritsar,29-03-2021,5,720.98,0,9.25,114.44,9.3,92.21,148.47,24.07
Amritsar,30-03-2021,5,1268.39,0,19.02,59.37,12.16,193.19,288.74,28.63
Amritsar,31-03-2021,2,460.63,0,7.97,115.87,4.77,14.38,23.04,22.29
Amritsar,01-04-2021,3,594.14,0,11.48,92.98,7.21,21.04,34.94,32.93
Amritsar,02-04-2021,2,473.98,0,10.11,85.12,6.91,12.93,25.39,27.36
Amritsar,03-04-2021,5,1281.74,0.24,37.01,10.64,11.33,65.75,102.87,61.81
Amritsar,04-04-2021,5,1108.17,0,26.05,28.61,6.86,81.24,108.75,46.61
Amritsar,05-04-2021,3,500.68,0,9.34,82.25,8.7,23.73,34.8,24.07
Amritsar,06-04-2021,4,687.6,0,10.97,69.38,6.8,47.79,71.39,28.63
Amritsar,07-04-2021,4,667.57,0,9.25,85.83,10.85,47.63,53.38,5.57
Amritsar,08-04-2021,4,660.9,0,10.63,82.97,5.72,36.26,49.63,30.15
Amritsar,09-04-2021,5,1148.22,0.01,32.56,22.71,7.33,63.46,95.96,52.69
Amritsar,10-04-2021,5,801.09,0,16.45,77.25,11.09,50.52,73.8,34.45
Amritsar,11-04-2021,4,654.22,0,13.02,69.38,5.42,33.64,50.36,32.93
Amritsar,12-04-2021,5,854.49,0,16.62,47.21,8.7,55.57,96.58,33.95
Amritsar,13-04-2021,5,1068.12,0,25.36,31.83,6.02,66.64,102.17,43.57
Amritsar,14-04-2021,5,821.11,0,13.2,81.54,6.8,57.55,87.41,31.67
Amritsar,15-04-2021,5,1148.22,0,20.91,50.07,9.18,61.14,86.89,33.44
Amritsar,16-04-2021,4,554.09,0,10.03,87.26,7.63,45.21,60.56,25.08
Amritsar,17-04-2021,4,507.36,0,8.31,98.71,10.01,38.25,43.21,14.06
Amritsar,18-04-2021,4,687.6,0,14.4,50.07,6.2,37.11,46.48,8.23
Amritsar,19-04-2021,4,707.63,0,12.51,65.09,4.41,31.8,42.38,31.67
Amritsar,20-04-2021,5,1188.28,0,29.47,29.68,8.23,56.5,84.72,48.13
Amritsar,21-04-2021,4,560.76,0,8.23,113.01,10.13,26.07,29.05,6.59
Amritsar,22-04-2021,4,654.22,0,14.91,65.09,11.33,40.38,48.97,11.65
Amritsar,23-04-2021,4,654.22,0,14.05,58.65,8.58,34.43,40.17,7.79
Amritsar,24-04-2021,5,1668.93,0.5,40.78,7.42,6.86,89.97,119.92,21.28
Amritsar,25-04-2021,5,1321.79,0.19,39.76,10.82,5.19,83.9,117.32,59.28
Amritsar,26-04-2021,5,2056.12,0.01,45.93,20.74,13.35,158.73,188.85,73.97
Amritsar,27-04-2021,5,2323.15,0,50.72,20.92,14.07,179.92,217.94,56.74
Amritsar,28-04-2021,5,2349.85,0,49.35,30.76,21.46,185.76,227.51,77.01
Amritsar,29-04-2021,5,2616.88,0,80.2,26.82,57.7,181.45,236.21,182.39
Amritsar,30-04-2021,5,2349.85,6.43,53.47,0.13,19.07,135.9,185.65,60.8
Amritsar,01-05-2021,5,1695.63,0.13,67.86,11.09,13.83,93.57,136.08,52.18
Amritsar,02-05-2021,5,847.82,0,15.77,61.51,7.03,55.63,72,34.45
Amritsar,03-05-2021,5,1041.41,0,28.45,30.4,8.94,84.26,110.38,46.1
Amritsar,04-05-2021,5,674.25,0,12.34,88.69,6.97,58.07,85.58,30.15
Amritsar,05-05-2021,5,1588.82,0,33.93,35.76,12.04,99.61,130.02,43.06
Amritsar,06-05-2021,5,1895.9,0.12,47.3,11,12.4,102.16,138.46,57.76
Amritsar,07-05-2021,5,1468.66,0.07,38.73,15.02,10.97,68.08,97.17,47.12
Amritsar,08-05-2021,5,1588.82,0.35,41.13,7.6,9.66,68.3,95.57,47.12
Amritsar,09-05-2021,5,1522.06,0.03,32.22,16.27,11.68,67.71,88.91,44.58
Amritsar,10-05-2021,5,1375.2,0,27.42,41.84,7.03,62.84,76.65,36.99
Amritsar,11-05-2021,5,1255.04,0,21.25,69.38,9.89,54.9,67.23,32.93
Amritsar,12-05-2021,5,1361.85,0,36.33,43.63,8.11,76.51,95.15,49.14
Amritsar,13-05-2021,5,1108.17,0,20.39,59.37,7.33,64.9,79.2,35.97
Amritsar,14-05-2021,5,1348.5,0,24.33,60.8,10.85,72.97,87.06,32.17
Amritsar,15-05-2021,4,907.9,0,16.28,57.22,6.8,29.64,43.12,27.36
Amritsar,16-05-2021,5,1068.12,0,17.82,65.09,6.14,57.82,72.96,34.45
Amritsar,17-05-2021,4,580.79,0,7.37,97.28,4.53,28.67,48.44,21.53
Amritsar,18-05-2021,4,527.38,0,9.34,88.69,5.96,33.42,75.1,22.29
Amritsar,19-05-2021,4,407.22,0,6.08,91.55,8.46,34.95,68.27,16.21
Amritsar,20-05-2021,5,680.92,0,12.17,88.69,6.68,91.75,110.41,29.89
Amritsar,21-05-2021,5,1375.2,0,40.44,36.12,16.45,102.35,148.7,43.57
Amritsar,22-05-2021,5,1842.5,0,42.5,25.39,9.3,128.87,162.83,44.08
Amritsar,23-05-2021,4,574.11,0,9.6,91.55,6.08,30.74,45.02,26.6
Amritsar,24-05-2021,5,687.6,0,12.85,74.39,5.13,54.55,75.27,30.15
Amritsar,25-05-2021,4,594.14,0,11.65,81.54,6.26,28.4,43.11,29.13
Amritsar,26-05-2021,4,934.6,0,25.36,28.97,9.66,41.73,68.13,43.57
Amritsar,27-05-2021,5,1842.5,6.09,52.78,0.36,13.95,82.07,123.93,58.77
Amritsar,28-05-2021,4,734.33,0,18.17,89.41,9.89,36.21,51.48,24.57
Amritsar,29-05-2021,5,1255.04,0.01,36.67,19.13,16.69,66.45,108.44,49.65
Amritsar,30-05-2021,5,988.01,0,13.88,111.58,13.35,125.31,143.21,34.45
Amritsar,31-05-2021,5,827.79,0,13.54,92.98,8.7,91.47,111.65,33.95
Amritsar,01-06-2021,5,821.11,0,14.57,100.14,8.35,91.18,112.87,32.93
Amritsar,02-06-2021,5,907.9,0,21.76,35.41,5.9,65.62,94.05,40.53
Amritsar,03-06-2021,5,821.11,0,13.54,97.28,8.11,82.43,98.17,31.67
Amritsar,04-06-2021,5,1335.14,0,32.56,38.62,7.57,86.8,106.92,41.04
Amritsar,05-06-2021,5,881.2,0,15.77,67.23,5.31,59.02,71.16,34.96
Amritsar,06-06-2021,5,934.6,0,19.02,51.5,6.44,67.06,81.57,39.52
Amritsar,07-06-2021,5,881.2,0,13.02,87.26,7.09,71.26,81.8,33.95
Amritsar,08-06-2021,5,947.95,0,15.77,83.69,11.44,88.17,111,39.52
Amritsar,09-06-2021,5,1228.33,0,44.55,41.13,16.69,89.74,270.15,25.33
Amritsar,10-06-2021,5,654.22,0,17.48,45.42,8.94,92.41,289.47,27.11
Amritsar,11-06-2021,5,807.76,0,8.74,123.02,14.07,108.22,204.95,29.89
Amritsar,12-06-2021,5,640.87,0,6.94,140.19,26.7,60.27,111.28,22.04
Amritsar,13-06-2021,4,781.06,0,6.77,113.01,6.86,46.99,61.84,23.56
Amritsar,14-06-2021,4,707.63,0,7.97,94.41,6.5,26.82,33.64,22.04
Amritsar,15-06-2021,5,1041.41,0,21.08,55.08,10.01,81.31,119.17,36.48
Amritsar,16-06-2021,5,1842.5,0,55.52,23.96,11.44,96.3,139.67,40.53
Amritsar,17-06-2021,5,1108.17,0,12.68,73.67,14.54,117.25,125.37,10.89
Amritsar,18-06-2021,5,1241.68,0,23.99,58.65,14.54,116.78,136.98,39.52
Amritsar,19-06-2021,4,680.92,0,7.45,124.45,9.78,49.67,56.61,23.81
Amritsar,20-06-2021,5,594.14,0,5.01,137.33,8.94,55.92,62.17,21.28
Amritsar,21-06-2021,5,640.87,0,7.11,131.61,9.66,64.34,72.41,23.56
Amritsar,22-06-2021,5,1001.36,0,23.99,75.82,10.73,83.76,102,28.12
Amritsar,23-06-2021,5,1575.47,0,54.84,27.18,12.99,85.23,115.42,39.52
Amritsar,24-06-2021,5,1655.58,0.42,73.34,5.54,25.99,105.66,170.84,129.7
Amritsar,25-06-2021,5,1735.69,0,52.09,31.83,11.8,161.51,203.77,73.97
Amritsar,26-06-2021,5,1361.85,0.33,40.1,7.42,10.85,90.42,139.17,48.13
Amritsar,27-06-2021,5,1522.06,0.33,59.63,6.35,15.02,94.92,208.78,99.3
Amritsar,28-06-2021,5,947.95,0,29.47,57.94,17.17,80.46,178.25,27.36
Amritsar,29-06-2021,5,1014.71,0,29.13,82.25,15.5,74.36,153.19,24.07
Amritsar,30-06-2021,5,1054.76,0,30.85,57.22,13.71,83.11,192.31,25.59
Amritsar,01-07-2021,5,881.2,0,27.42,52.21,11.44,98.7,301.21,27.11
Amritsar,02-07-2021,5,1268.39,0.14,44.55,9.84,11.33,116.26,330.14,51.17
Amritsar,03-07-2021,5,907.9,0,29.13,31.11,9.06,118.36,365.46,39.01
Amritsar,04-07-2021,5,921.25,0,21.76,53.64,11.21,143.37,340.48,38
Amritsar,05-07-2021,5,867.84,0,23.65,57.94,5.9,108.01,252.07,34.45
Amritsar,06-07-2021,5,1335.14,0.02,45.93,17.17,12.88,119.5,270.29,52.18
Amritsar,07-07-2021,5,2109.53,0.08,78.83,8.23,13.11,73.32,151.74,32.93
Amritsar,08-07-2021,5,1121.52,0.12,37.36,10.55,11.56,90.55,178.21,55.73
Amritsar,09-07-2021,5,594.14,0,17.48,42.56,5.42,59.32,158.99,30.4
Amritsar,10-07-2021,5,841.14,0,12,95.84,11.8,90.52,143.26,27.11
Amritsar,11-07-2021,5,700.95,0,5.83,115.87,7.03,68.99,79.75,22.04
Amritsar,12-07-2021,4,574.11,0,5.91,100.14,10.13,34.54,35.59,4.05
Amritsar,13-07-2021,3,594.14,0,13.02,34.33,10.73,23.7,27.25,5.83
Amritsar,14-07-2021,4,801.09,0,15.59,27.9,8.58,39.57,49.7,7.03
Amritsar,15-07-2021,4,727.65,0,15.08,39.7,6.8,46.21,57.85,11.02
Amritsar,16-07-2021,5,1134.87,0,19.54,48.64,7.09,105.21,119.99,11.15
Amritsar,17-07-2021,5,921.25,0,14.4,70.81,5.07,79.15,90.33,12.29
Amritsar,18-07-2021,5,787.74,0,7.63,100.14,6.32,94.58,101.16,14.06
Amritsar,19-07-2021,4,660.9,0,9.68,37.19,6.2,37.88,42.65,10.26
Amritsar,20-07-2021,3,607.49,0,12.34,16.45,5.6,20.87,22.36,4.31
Amritsar,21-07-2021,5,794.41,0,9.77,60.08,4.95,63.26,69.12,6.65
Amritsar,22-07-2021,5,1295.09,0,22.62,27.54,7.45,99.54,123.23,10.64
